iso3,country,region,subregion,disaggregation,disagg.value,section,adolescent_obesity_2000,adolescent_obesity_2001,adolescent_obesity_2002,adolescent_obesity_2003,adolescent_obesity_2004,adolescent_obesity_2005,adolescent_obesity_2006,adolescent_obesity_2007,adolescent_obesity_2008,adolescent_obesity_2009,adolescent_obesity_2010,adolescent_obesity_2011,adolescent_obesity_2012,adolescent_obesity_2013,adolescent_obesity_2014,adolescent_obesity_2015,adolescent_obesity_2016,adolescent_obesity_2019,adolescent_overweight_2000,adolescent_overweight_2001,adolescent_overweight_2002,adolescent_overweight_2003,adolescent_overweight_2004,adolescent_overweight_2005,adolescent_overweight_2006,adolescent_overweight_2007,adolescent_overweight_2008,adolescent_overweight_2009,adolescent_overweight_2010,adolescent_overweight_2011,adolescent_overweight_2012,adolescent_overweight_2013,adolescent_overweight_2014,adolescent_overweight_2015,adolescent_overweight_2016,adolescent_overweight_2019,adolescent_thinness_2000,adolescent_thinness_2001,adolescent_thinness_2002,adolescent_thinness_2003,adolescent_thinness_2004,adolescent_thinness_2005,adolescent_thinness_2006,adolescent_thinness_2007,adolescent_thinness_2008,adolescent_thinness_2009,adolescent_thinness_2010,adolescent_thinness_2011,adolescent_thinness_2012,adolescent_thinness_2013,adolescent_thinness_2014,adolescent_thinness_2015,adolescent_thinness_2016,adolescent_thinness_2019,adult_anaemia_2000,adult_anaemia_2001,adult_anaemia_2002,adult_anaemia_2003,adult_anaemia_2004,adult_anaemia_2005,adult_anaemia_2006,adult_anaemia_2007,adult_anaemia_2008,adult_anaemia_2009,adult_anaemia_2010,adult_anaemia_2011,adult_anaemia_2012,adult_anaemia_2013,adult_anaemia_2014,adult_anaemia_2015,adult_anaemia_2016,adult_anaemia_2017,adult_anaemia_2018,adult_anaemia_2019,adult_blood_pressure_2000,adult_blood_pressure_2001,adult_blood_pressure_2002,adult_blood_pressure_2003,adult_blood_pressure_2004,adult_blood_pressure_2005,adult_blood_pressure_2006,adult_blood_pressure_2007,adult_blood_pressure_2008,adult_blood_pressure_2009,adult_blood_pressure_2010,adult_blood_pressure_2011,adult_blood_pressure_2012,adult_blood_pressure_2013,adult_blood_pressure_2014,adult_blood_pressure_2015,adult_blood_pressure_2019,adult_diabetes_2000,adult_diabetes_2001,adult_diabetes_2002,adult_diabetes_2003,adult_diabetes_2004,adult_diabetes_2005,adult_diabetes_2006,adult_diabetes_2007,adult_diabetes_2008,adult_diabetes_2009,adult_diabetes_2010,adult_diabetes_2011,adult_diabetes_2012,adult_diabetes_2013,adult_diabetes_2014,adult_diabetes_2019,adult_obesity_2000,adult_obesity_2001,adult_obesity_2002,adult_obesity_2003,adult_obesity_2004,adult_obesity_2005,adult_obesity_2006,adult_obesity_2007,adult_obesity_2008,adult_obesity_2009,adult_obesity_2010,adult_obesity_2011,adult_obesity_2012,adult_obesity_2013,adult_obesity_2014,adult_obesity_2015,adult_obesity_2016,adult_obesity_2019,adult_overweight_2000,adult_overweight_2001,adult_overweight_2002,adult_overweight_2003,adult_overweight_2004,adult_overweight_2005,adult_overweight_2006,adult_overweight_2007,adult_overweight_2008,adult_overweight_2009,adult_overweight_2010,adult_overweight_2011,adult_overweight_2012,adult_overweight_2013,adult_overweight_2014,adult_overweight_2015,adult_overweight_2016,adult_overweight_2019,adult_underweight_2000,adult_underweight_2001,adult_underweight_2002,adult_underweight_2003,adult_underweight_2004,adult_underweight_2005,adult_underweight_2006,adult_underweight_2007,adult_underweight_2008,adult_underweight_2009,adult_underweight_2010,adult_underweight_2011,adult_underweight_2012,adult_underweight_2013,adult_underweight_2014,adult_underweight_2015,adult_underweight_2016,adult_underweight_2019,coexistence_2000,coexistence_2001,coexistence_2003,coexistence_2005,coexistence_2007,coexistence_2009,coexistence_2010,coexistence_2011,coexistence_2012,coexistence_2013,coexistence_2014,coexistence_2015,coexistence_2016,coexistence_2017,coexistence_2018,coexistence_2019,coexistence_2020,coexistence_2021,lbw_2000,lbw_2001,lbw_2002,lbw_2003,lbw_2004,lbw_2005,lbw_2006,lbw_2007,lbw_2008,lbw_2009,lbw_2010,lbw_2011,lbw_2012,lbw_2013,lbw_2014,lbw_2015,overweight_2000,overweight_2001,overweight_2002,overweight_2003,overweight_2004,overweight_2005,overweight_2006,overweight_2007,overweight_2008,overweight_2009,overweight_2010,overweight_2011,overweight_2012,overweight_2013,overweight_2014,overweight_2015,overweight_2016,overweight_2017,overweight_2018,overweight_2019,overweight_2020,overweight_2021,Risk_factor_all-rf_2000,Risk_factor_all-rf_2010,Risk_factor_all-rf_2015,Risk_factor_all-rf_2018,Risk_factor_diet_2000,Risk_factor_diet_2010,Risk_factor_diet_2015,Risk_factor_diet_2018,Risk_factor_fruits_2000,Risk_factor_fruits_2010,Risk_factor_fruits_2015,Risk_factor_fruits_2018,Risk_factor_legumes_2000,Risk_factor_legumes_2010,Risk_factor_legumes_2015,Risk_factor_legumes_2018,Risk_factor_nuts_seeds_2000,Risk_factor_nuts_seeds_2010,Risk_factor_nuts_seeds_2015,Risk_factor_nuts_seeds_2018,Risk_factor_obese_2000,Risk_factor_obese_2010,Risk_factor_obese_2015,Risk_factor_obese_2018,Risk_factor_overweight_2000,Risk_factor_overweight_2010,Risk_factor_overweight_2015,Risk_factor_overweight_2018,Risk_factor_prc_meat_2000,Risk_factor_prc_meat_2010,Risk_factor_prc_meat_2015,Risk_factor_prc_meat_2018,Risk_factor_red_meat_2000,Risk_factor_red_meat_2010,Risk_factor_red_meat_2015,Risk_factor_red_meat_2018,Risk_factor_SSBs_2000,Risk_factor_SSBs_2010,Risk_factor_SSBs_2015,Risk_factor_SSBs_2018,Risk_factor_underweight_2000,Risk_factor_underweight_2010,Risk_factor_underweight_2015,Risk_factor_underweight_2018,Risk_factor_vegetables_2000,Risk_factor_vegetables_2010,Risk_factor_vegetables_2015,Risk_factor_vegetables_2018,Risk_factor_weight_2000,Risk_factor_weight_2010,Risk_factor_weight_2015,Risk_factor_weight_2018,Risk_factor_whole_grains_2000,Risk_factor_whole_grains_2010,Risk_factor_whole_grains_2015,Risk_factor_whole_grains_2018,stunting_2000,stunting_2001,stunting_2002,stunting_2003,stunting_2004,stunting_2005,stunting_2006,stunting_2007,stunting_2008,stunting_2009,stunting_2010,stunting_2011,stunting_2012,stunting_2013,stunting_2014,stunting_2015,stunting_2016,stunting_2017,stunting_2018,stunting_2019,stunting_2020,stunting_2021,wasting_2000,wasting_2001,wasting_2002,wasting_2003,wasting_2004,wasting_2005,wasting_2006,wasting_2007,wasting_2008,wasting_2009,wasting_2010,wasting_2011,wasting_2012,wasting_2013,wasting_2014,wasting_2015,wasting_2016,wasting_2017,wasting_2018,wasting_2019,wasting_2020,wasting_2021
AFG,Afghanistan,Asia,Southern Asia,Cause,all-c,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30482,26242,31677,32824,23999,18921,24507,24779,9028,8765,8051,9818,3679,,,,5790,249,5412,,3358,3375,3671,4071,2419,2499,2749,3029,223,309,373,232,1744,736,504,357,67,1148,806,1072,4027,3913,3988,4153,6441,5217,8068,9488,9803,9787,10408,11253,2667,4739,6302,7273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,Cause,Cancer,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3363,4025,5027,5896,2736,3310,4246,5054,1117,1257,1217,1549,,,,,,,,,310,356,405,456,241,283,323,361,2,3,5,3,17,10,8,6,,,,,226,264,296,322,1282,1224,1930,2288,776,902,1024,1139,549,1106,1502,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,Cause,CHD,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300,13558,18237,17503,16123,10722,15913,14568,3242,3040,2849,3440,3679,,,,5790,249,5412,,2085,1960,2080,2292,1730,1662,1771,1933,168,219,259,164,1180,492,337,243,60,985,672,889,877,858,902,957,5159,3993,6138,7200,4692,4479,4753,5182,2118,3632,4800,5529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,Cause,Resp_Dis,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910,1777,1740,1781,,,,,,,,,,,,,,,,,108,97,96,102,-99,-91,-90,-94,,,,,,,,,,,,,1900,1771,1735,1773,,,,,1910,1777,1740,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,Cause,Stroke,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190,5846,5458,6260,5000,4626,4111,4903,4669,4468,3985,4829,,,,,,,,,494,478,495,534,274,271,282,302,34,52,62,35,450,176,110,71,,,,,1023,1021,1055,1101,,,,,1791,1769,1833,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,Cause,T2DM,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,1035,1214,1384,121,251,225,244,,,,,,,,,,,,,360,485,596,687,274,375,462,528,20,36,47,29,96,58,48,36,7,163,134,183,0,0,0,0,,,,,634,859,1058,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,education,None or primary,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.71,,,,,,,,,,,,,,,,,,,,,,5.16,,,
AFG,Afghanistan,Asia,Southern Asia,education,Secondary or higher,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,4.45,,,
AFG,Afghanistan,Asia,Southern Asia,location,Rural,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,,,,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.33,,,,,40.54,,,,,,,,,,,,,,,,,10.41,,,,,5.38,,,
AFG,Afghanistan,Asia,Southern Asia,location,Urban,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.13,,,,,30.21,,,,,,,,,,,,,,,,,6.73,,,,,4.3,,,
AFG,Afghanistan,Asia,Southern Asia,pregnancy,All women,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,35.6,35.4,35.4,35.5,35.6,35.8,36,36.2,36.5,36.8,37.1,37.5,38,38.7,39.4,40.2,40.9,41.8,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,pregnancy,Non-pregnant women,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,34.1,34.1,34.2,34.4,34.7,35,35.3,35.6,36,36.4,36.8,37.4,38,38.8,39.6,40.5,41.3,42.3,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,pregnancy,Pregnant women,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,43.9,43.4,42.9,42.4,41.9,41.4,40.9,40.3,39.8,39.3,38.8,38.3,37.9,37.6,37.3,37.1,36.9,36.7,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Both,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,5.34,,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3,,,,,,,,,40.41,,,,,38.19,,,,,,,,8.6,,,,,,,,,9.53,,,,,5.13,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Boys,Burden of malnutrition,0.67,0.74,0.82,0.9,0.99,1.09,1.2,1.31,1.44,1.58,1.73,1.89,2.07,2.26,2.47,2.69,2.94,,2.77,3,3.24,3.51,3.79,4.08,4.4,4.74,5.1,5.48,5.88,6.31,6.77,7.26,7.78,8.32,8.9,,27.3,27.06,26.82,26.58,26.33,26.08,25.83,25.57,25.31,25.05,24.78,24.5,24.22,23.93,23.64,23.35,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,4.88,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,41.31,,,,,38.26,,,,,,,,7.9,,,,,,,,,10.33,,,,,6.08,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Boys Projection,Burden of malnutrition,,,,,,,,,,,,,,,,,2.94,3.78,,,,,,,,,,,,,,,,,8.9,10.86,,,,,,,,,,,,,,,,,23.05,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Female,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64,28.84,29.03,29.2,29.37,29.53,29.68,29.81,29.93,30.06,30.18,30.29,30.4,30.5,30.6,30.69,,8.54,8.73,8.96,9.2,9.44,9.69,9.95,10.21,10.48,10.77,11.05,11.33,11.64,11.95,12.25,,3.39,3.58,3.78,3.99,4.2,4.43,4.66,4.91,5.16,5.43,5.71,6,6.31,6.62,6.95,7.29,7.65,,16.32,16.84,17.37,17.92,18.47,19.04,19.63,20.22,20.83,21.45,22.09,22.73,23.39,24.06,24.73,25.42,26.12,,21.72,21.35,20.98,20.61,20.24,19.87,19.5,19.12,18.75,18.38,18.01,17.64,17.27,16.91,16.55,16.2,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Female Projection,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.69,31.62,,,,,,,,,,,,,,,12.25,14.44,,,,,,,,,,,,,,,,,7.65,9.31,,,,,,,,,,,,,,,,,26.12,28.32,,,,,,,,,,,,,,,,,15.85,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Girls,Burden of malnutrition,0.53,0.59,0.67,0.75,0.85,0.95,1.07,1.19,1.33,1.49,1.66,1.84,2.05,2.27,2.52,2.78,3.07,,3.24,3.48,3.74,4.02,4.32,4.64,4.97,5.34,5.72,6.13,6.57,7.03,7.52,8.04,8.6,9.18,9.8,,13.09,12.97,12.84,12.7,12.57,12.43,12.29,12.15,12.02,11.88,11.74,11.61,11.47,11.33,11.19,11.05,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,5.82,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,,,,,,,,,39.49,,,,,38.12,,,,,,,,9.3,,,,,,,,,8.7,,,,,4.13,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Girls Projection,Burden of malnutrition,,,,,,,,,,,,,,,,,3.07,4.12,,,,,,,,,,,,,,,,,9.8,11.93,,,,,,,,,,,,,,,,,10.92,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Male,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38,29.55,29.72,29.86,29.99,30.1,30.18,30.24,30.28,30.32,30.34,30.37,30.38,30.4,30.42,30.43,,8.1,8.31,8.55,8.8,9.05,9.29,9.53,9.77,10.01,10.27,10.52,10.77,11.04,11.3,11.57,,1.17,1.25,1.34,1.43,1.52,1.62,1.73,1.84,1.96,2.09,2.22,2.36,2.52,2.68,2.85,3.03,3.22,,11.98,12.37,12.77,13.19,13.61,14.04,14.49,14.95,15.42,15.9,16.4,16.91,17.43,17.96,18.51,19.07,19.65,,22.17,21.86,21.55,21.24,20.93,20.61,20.29,19.97,19.65,19.33,19.01,18.68,18.36,18.03,17.71,17.38,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,sex,Male Projection,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.43,31.11,,,,,,,,,,,,,,,11.57,13.65,,,,,,,,,,,,,,,,,3.22,4.08,,,,,,,,,,,,,,,,,19.65,21.43,,,,,,,,,,,,,,,,,17.06,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,Asia,Southern Asia,wealth,Highest,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.61,,,,,,,,,,,,,,,,,,,,,,2.74,,,
AFG,Afghanistan,Asia,Southern Asia,wealth,Lowest,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.46,,,,,,,,,,,,,,,,,,,,,,5.42,,,
AFG,Afghanistan,Asia,Southern Asia,wealth,Middle,Burden of malnutrition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.94,,,,,,,,,,,,,,,,,,,,,,5.72,,,
